3.934970480732844408e+03,3.809372008502622521e+03,4.596747332776145413e+03,4.949249803780634466e+03,5.319967511462766197e+03,5.226122617824463305e+03,5.314903469569573645e+03,4.898034746872269352e+03,4.717528649915004280e+03,4.280968379026504408e+03,4.864506445762846852e+03,5.127647344327486280e+03,5.294899198096059990e+03,4.950648471184046684e+03,5.119197732986585834e+03,5.178816601945076400e+03,4.963763169658660445e+03,5.213852701580460234e+03,5.243634763827328243e+03,4.543547520665240881e+03,4.778289996494137995e+03,4.118762318996206886e+03,4.854589825889332133e+03,4.087124669859060305e+03,3.643801847442167855e+03,3.386000144322326378e+03,3.978645471590530633e+03,3.983544564475544121e+03,3.287255442185090942e+03,3.818062781734005512e+03,3.552288423949843491e+03,4.053264323891523873e+03,4.213753626131703641e+03,4.045570400848399913e+03,4.069164191736349494e+03,4.264845239639153988e+03,4.686295680448683925e+03,4.224052026030656634e+03,4.631146893831157286e+03,4.469211693668953558e+03,3.704040795860906655e+03,3.502463804884829187e+03,3.066360811290154288e+03,3.392044577283656508e+03,3.996288574940452690e+03,4.538860249500057762e+03,4.366573694008942766e+03,4.581878306780699859e+03,4.966463180972588816e+03,4.882211449716706738e+03,4.517126339185895631e+03,4.637621410757415106e+03,4.559567969455308230e+03,4.657910496570431860e+03,4.652512620784328647e+03,4.900602727418262475e+03,4.952292951968411217e+03,4.595792703809068371e+03,4.243489531280838492e+03,4.673014601738053898e+03,4.991316094549873014e+03,5.691562561808793362e+03,5.461389280848550698e+03,5.247207108507724115e+03,5.261070696947888791e+03,5.543885968969683745e+03,5.373344795825420988e+03,5.307913352815145117e+03,5.207617915316848666e+03,4.374530962974019531e+03,4.378131574404189450e+03,5.059593891920379974e+03,4.969991157590046896e+03,5.012917974096099897e+03,5.158829505205602800e+03,5.329036844456955805e+03,5.594386127573618978e+03,4.899103874066281605e+03,4.865766284066098706e+03,5.121437246744057120e+03,4.883955400835721775e+03,4.770737407199887457e+03,5.556900481495728854e+03,5.571685065048808610e+03,4.972663975575078439e+03,5.196153064730987353e+03,5.754754848868557019e+03,5.878610085593682015e+03,4.415925650080887863e+03,4.476000365105366654e+03,5.240138274222277687e+03,5.428457801747030317e+03,5.206542347597570370e+03,5.428837792737674135e+03,5.302881513548277326e+03,5.406039764526927684e+03,5.931638508171142348e+03,5.636706103476912176e+03,5.742351112821823335e+03,6.556797038205591889e+03
4.707976635332888691e+03,4.627471500746519268e+03,4.303577842969766607e+03,4.765594289968717931e+03,5.011818075503598266e+03,5.013938439543665481e+03,5.248493424525955561e+03,4.654061209303635223e+03,4.836884821935472246e+03,4.614220120013501401e+03,5.367448137138229868e+03,5.573759987605060815e+03,4.660463449224140277e+03,4.238184327497162485e+03,4.862257271217477864e+03,5.552991082659791573e+03,5.075206440776990348e+03,5.409855417939562358e+03,4.923076940330956859e+03,5.293220367843614440e+03,4.786972182358501414e+03,4.446054427271196801e+03,5.022007702086963036e+03,4.807258763522803747e+03,4.379110534244490736e+03,3.851044353809810218e+03,3.784918407491776634e+03,3.577856951445476625e+03,3.376458863948985709e+03,4.207255136139181559e+03,4.339454073345290453e+03,4.255375520657648849e+03,3.539946588507046727e+03,3.614479567137837876e+03,3.951137988183132620e+03,3.908011515393860918e+03,4.057174796148339283e+03,4.336173341336621888e+03,4.473088174264647932e+03,4.121776842627249607e+03,4.278880933226682828e+03,4.083531930181991811e+03,4.149227076921180014e+03,4.120919179346108649e+03,3.640428801238032065e+03,4.210771662933946573e+03,4.273509892962518279e+03,4.451466257528707501e+03,5.053062483687614076e+03,4.682436732393990496e+03,4.407969812343649210e+03,4.494513654980001775e+03,4.941043858978932803e+03,5.505196302474172626e+03,5.626058841792764724e+03,5.339177809293872997e+03,5.054893024090750259e+03,5.082099591845481882e+03,4.420677684305681396e+03,4.384473702755553859e+03,4.988393527307338445e+03,4.808512519107750450e+03,4.879697855828508182e+03,4.928125954331864705e+03,5.832291259114658715e+03,5.534020157684372862e+03,5.183249114555327651e+03,5.189950838900661438e+03,5.035293074481102849e+03,4.919618736070538034e+03,4.754097952370449093e+03,4.901628202163256901e+03,4.681156499094065111e+03,4.972328352647374231e+03,5.171044676984853140e+03,5.737175435157368156e+03,4.880765909601643216e+03,4.642437134620941833e+03,5.151901289055113011e+03,5.023303678893092183e+03,4.820251092017379960e+03,4.668140913147142783e+03,4.706274547628097025e+03,5.092930408499686564e+03,5.320197939144474731e+03,5.093643517769321079e+03,4.588591480948727622e+03,5.037034878758363448e+03,4.992445691119986805e+03,4.917370634946046266e+03,4.786464096476473969e+03,5.276018798281312229e+03,4.942597098988708240e+03,5.548891330521572854e+03,5.509481040810284867e+03,5.296287489097656362e+03,5.708948401955070949e+03,5.542022510326304655e+03,5.509868903554030112e+03,6.181186678163712713e+03
4.616666446193376032e+03,4.399461520661444411e+03,4.502041555594068996e+03,4.474000582010542530e+03,4.702936924312919473e+03,4.661662460344333340e+03,5.163142510291489998e+03,5.108529002884887632e+03,5.675448367595422496e+03,5.474332589789720259e+03,5.610937204084142650e+03,5.480206706638484320e+03,5.004547438093178243e+03,5.084614259154558567e+03,5.324559248169849525e+03,5.465583494023991989e+03,5.051647714971039022e+03,4.694694841008340518e+03,5.131782877161622309e+03,4.992291834127541733e+03,4.409515180600322310e+03,4.418023114475568036e+03,5.100459024727671931e+03,4.571781352199762296e+03,4.365856291055799375e+03,4.026177621468114921e+03,3.919506421764292099e+03,3.209395216640937633e+03,3.824988135428822716e+03,4.871599610921516614e+03,3.956934103114796017e+03,4.316537968838017150e+03,4.220428514955099672e+03,3.059315234457055340e+03,4.394474765071432557e+03,3.759595335570137649e+03,3.532248013973453453e+03,3.446730003889053478e+03,3.546593210580667346e+03,3.817633771189955951e+03,4.130404284026859386e+03,3.983548142545136216e+03,4.731698521112222807e+03,4.774102223843962747e+03,4.251558436017177883e+03,3.982699782244933886e+03,4.120566381684362568e+03,4.637153041447856594e+03,4.835803529304847871e+03,4.144148722749619992e+03,4.780842949147846412e+03,4.769940571101807109e+03,4.903615104207551667e+03,5.279000403672111133e+03,5.428798791779124258e+03,5.919302397639692572e+03,5.571439251667856297e+03,6.090914129205804784e+03,5.610350400671096395e+03,5.597346264546868042e+03,5.352788428213902080e+03,5.220665703890096665e+03,5.191810719474448888e+03,5.443592678313142642e+03,5.575481754692606955e+03,5.486787850038575925e+03,4.845176998214335981e+03,5.186751329071725195e+03,5.644952480465001827e+03,5.272694771630584000e+03,5.016744361717509491e+03,5.045687724452073780e+03,4.693896215875463895e+03,4.788158312428164209e+03,4.881436439843135304e+03,4.933942464260201632e+03,4.426362521273042148e+03,4.519227739457126518e+03,4.729028207775905685e+03,4.918205040774840199e+03,5.088489666329374813e+03,4.796144563756933167e+03,4.294172171433952826e+03,4.558724618452534742e+03,5.118000510901189045e+03,5.083597371776585533e+03,4.802293118543383571e+03,5.449617789698677370e+03,4.671630246613009149e+03,4.914347881754942136e+03,4.804892228294825145e+03,4.821449745330613951e+03,5.080045422092862282e+03,5.245952995115818339e+03,5.567953496271580661e+03,5.730363864075568017e+03,5.654793960877089376e+03,5.366380798979013889e+03,5.511721985795592445e+03,5.898920639824249520e+03
4.622593518472097458e+03,4.311482872118803243e+03,5.184929018228650420e+03,5.140575267569411153e+03,4.765133434605300863e+03,4.826280139279466312e+03,5.113422013051595968e+03,6.229590087986885919e+03,6.111552076804015996e+03,5.941888246323648673e+03,5.343964550793705712e+03,5.578669099084931077e+03,5.191256476494688286e+03,4.925471026694791362e+03,5.420774612912682642e+03,5.530171228224535298e+03,4.895545841664253203e+03,4.024785036783008763e+03,4.068083256912684192e+03,4.036985538476932106e+03,4.338335210983952493e+03,4.376020155538102699e+03,5.081426199148316300e+03,4.237867668338293697e+03,3.908009010745146497e+03,3.855913033103294310e+03,3.776666305592340905e+03,4.396482419919359927e+03,3.843910398657793849e+03,3.329595097471138615e+03,3.739500896742912118e+03,4.178452749346532073e+03,4.429234995541292847e+03,4.091016178347039386e+03,4.106439447322245542e+03,4.182386121248734526e+03,3.661850703883794267e+03,3.567269801330469818e+03,3.598229764086939667e+03,3.592712380776472855e+03,4.168582644377710494e+03,4.066357911755545956e+03,4.293104833274735938e+03,4.300231274480609500e+03,2.994158587191423976e+03,3.380350372436964790e+03,3.789077555585217851e+03,4.207490930925277098e+03,5.178971174551440527e+03,4.942388497531509529e+03,4.798951917158614378e+03,4.379654758629394564e+03,4.071015484943117372e+03,4.554820586720984466e+03,4.727640990195186532e+03,5.071202223096870512e+03,5.965385071525662170e+03,5.760686572637748213e+03,5.608420747740269690e+03,5.389596387911115926e+03,5.327369464027204231e+03,5.753668904747463785e+03,5.509035213339153415e+03,5.433975185057497583e+03,5.364703757761363704e+03,5.541501901200706016e+03,4.664659451434376933e+03,4.660350382225041358e+03,5.155100798884048345e+03,4.835751647295767725e+03,4.885218459401607106e+03,4.698978863730533703e+03,4.686071335485282361e+03,4.295217683368659891e+03,3.994194330808406448e+03,4.130299088780861894e+03,4.207408635324667557e+03,4.414750254220000897e+03,4.528897114721850812e+03,5.043383805441950244e+03,5.243176413112626506e+03,5.018913387504024286e+03,5.003165945423806079e+03,4.584677788429279644e+03,5.010092372539501412e+03,4.772716437491080796e+03,5.105512690219048636e+03,4.499633872565785168e+03,4.338977832282629606e+03,4.418885071440218780e+03,5.192632959866631609e+03,5.268941376628845319e+03,5.308516973155272353e+03,5.273902727924755709e+03,5.659290878739991058e+03,5.910333250594071615e+03,5.786841187932508547e+03,5.614232606178136848e+03,5.250040224010465863e+03,6.442694903573639749e+03
4.450524509612160728e+03,5.232029295106512109e+03,5.222861565198549215e+03,4.773579825683568743e+03,4.990918213211271905e+03,4.801315947737878560e+03,4.952164857077027591e+03,4.969878090590948887e+03,5.669670500818676373e+03,5.539120338080442707e+03,4.968487294940638094e+03,5.168057704489666321e+03,5.147803683758648731e+03,5.104862912781188243e+03,5.387407324934887583e+03,5.329006430865426410e+03,4.644752503453758436e+03,4.702075682962186875e+03,4.278906337520783381e+03,4.666233802054743137e+03,4.874720403219434957e+03,4.890585921596180015e+03,4.923668753041431046e+03,3.996347255281757953e+03,3.655867455912482455e+03,3.732604883218746636e+03,4.198775111206751717e+03,4.404116231393342787e+03,3.797239847937900777e+03,3.363096920865582433e+03,3.586090447383035098e+03,3.747201260311301212e+03,3.810011409538667067e+03,3.594760467810786395e+03,3.402019519691516507e+03,3.833426654753989169e+03,3.894822393071738588e+03,3.442620233155977985e+03,3.779637892388283490e+03,3.938265167212921369e+03,4.018421797821054497e+03,3.887524204525461755e+03,3.771361101808664898e+03,3.188080298275969653e+03,3.309863117093556866e+03,3.659109902576520653e+03,3.947011758329936129e+03,4.403442480889218132e+03,4.443034894342726147e+03,4.934435164442985297e+03,4.651338298344320719e+03,4.585294289819938058e+03,4.505511209677182705e+03,4.491501635997673475e+03,4.456874509716626562e+03,4.918086248864395202e+03,5.264502065686371679e+03,5.169552979772056460e+03,5.494376935642662829e+03,5.497296998236483887e+03,5.352549770972133956e+03,5.209414106251904741e+03,6.045613979139548974e+03,5.804228101499663353e+03,5.586126153921082732e+03,5.075852282338300029e+03,5.099269674395377479e+03,5.351732539877379168e+03,5.229770817580204493e+03,4.657919083937453252e+03,4.418618863062593846e+03,4.341214125777469235e+03,4.666661381370957315e+03,4.858093471633567788e+03,4.421480960929028697e+03,4.610353300205706546e+03,4.410125241465715590e+03,4.783912932857562737e+03,4.575911517929511319e+03,4.633489813799831609e+03,4.588629766293360262e+03,5.085348836841743832e+03,4.744932369304242457e+03,4.646859986443295384e+03,4.575018431759412124e+03,4.362248523486446175e+03,4.517129559448529108e+03,4.241103674477066306e+03,4.646546189740099180e+03,4.762612326770959953e+03,5.188561474478187847e+03,5.462265907898528894e+03,5.409923759068765321e+03,5.833037644431496119e+03,5.461853714281560315e+03,4.912547039329419022e+03,5.809799871467925186e+03,5.682154743431226052e+03,5.912364520701304173e+03,6.529017979316182391e+03
5.011235207967103634e+03,5.517468365559931044e+03,4.426332465488470916e+03,4.782574019216331180e+03,5.166105151913452573e+03,5.002156929798934470e+03,4.409615724355850944e+03,4.392682152205969942e+03,5.035957879811248858e+03,5.326130736334543144e+03,4.736171465908860228e+03,4.772010126553671398e+03,4.866482255791406715e+03,4.962140157291845753e+03,5.427288488604449412e+03,4.939696715777641657e+03,4.875539065542025128e+03,4.548035851161122082e+03,4.054514143599919407e+03,4.426509222126303939e+03,4.386104229068510904e+03,5.374399252934108517e+03,5.552447931695764964e+03,3.839362314399730167e+03,4.189567664726320800e+03,3.709022899960449649e+03,4.499265689204795308e+03,4.525380230120127635e+03,3.813704335164304212e+03,3.653892719304799812e+03,3.350691037977093401e+03,3.270173380147153239e+03,3.132549373826043848e+03,3.564171550870979900e+03,3.431718212916897755e+03,2.994708894294634774e+03,3.077454616059352702e+03,3.386502863099966817e+03,3.893841286389682864e+03,3.931522652874241430e+03,4.327743767185435900e+03,3.447328972738710945e+03,3.930346541399435409e+03,3.075293462025940244e+03,3.595160853798102380e+03,3.950339005243296924e+03,4.158692502219175367e+03,4.143335427531416826e+03,3.981194846174646955e+03,4.635683886073486974e+03,4.699812553945410400e+03,4.725467670725162861e+03,4.339226150312297250e+03,4.571841821575862923e+03,5.278002122256015355e+03,5.063065335038289959e+03,4.572368513419767623e+03,4.474127245674089863e+03,4.345951489916936225e+03,5.296546183529138943e+03,5.144608825420182256e+03,5.287689387868698759e+03,5.826923439113125823e+03,5.905556527689095674e+03,6.256665340587601349e+03,5.781006787656213419e+03,5.521481528414029526e+03,5.149979507877387732e+03,5.105749200619063231e+03,4.786883446232626738e+03,4.980787266969212396e+03,4.567511283948976597e+03,4.632561662547732340e+03,4.452944000270096694e+03,4.403913354847491064e+03,4.830236053020096733e+03,4.457962958486434218e+03,4.878764337472021907e+03,4.699012139777737502e+03,4.574372232391143370e+03,4.107017305561312241e+03,4.725986133009006153e+03,4.854198385075996157e+03,4.327222084638960041e+03,5.049773522118884102e+03,4.745384279493679060e+03,4.521489437246066700e+03,4.600187646688606037e+03,4.177571470806085927e+03,5.284730682123286897e+03,5.109364839941518767e+03,5.711022251090444115e+03,5.771674108740071460e+03,5.663261820372907096e+03,5.555880373855123253e+03,4.698577404322340044e+03,5.437981549579371858e+03,5.530930136784943898e+03,5.465627146473010725e+03,5.593560666918804600e+03
4.730215769073404772e+03,5.229621612078228281e+03,4.629985452441677808e+03,4.330317114835816938e+03,5.109678636644714970e+03,5.302468604317391510e+03,5.249282388870935392e+03,4.569044844575997558e+03,4.528264154211072309e+03,4.940859588394958337e+03,4.666098551024176231e+03,5.299312389130514930e+03,4.855802433673974519e+03,5.014720963363379269e+03,5.468690331850501934e+03,4.364816146225480225e+03,4.140614305606896778e+03,4.657717638619436912e+03,4.804580220626425216e+03,4.657109008981881743e+03,4.777182941762453083e+03,5.350159978291808329e+03,4.961778414456121027e+03,4.109158780211970225e+03,3.960679268556473289e+03,4.239117130239729704e+03,4.302024602959991171e+03,3.776125301470069644e+03,3.887646932312458375e+03,3.726834530388143321e+03,3.742802739362172360e+03,3.507794055155648493e+03,3.257518821422037945e+03,3.289955811305979296e+03,2.919451356571515134e+03,3.167598712318917023e+03,3.186500222744255552e+03,3.473130790371725197e+03,3.541227537420890258e+03,3.789994614821582218e+03,3.381956210069739427e+03,3.777704661387865599e+03,3.630526493642885271e+03,3.875346244669966836e+03,3.448447835100049360e+03,3.936737689304206469e+03,3.642814300234847451e+03,3.814031370724989756e+03,4.052469276828239344e+03,4.038069335756271812e+03,4.490180254897442865e+03,3.617521641904738317e+03,3.917681248465545650e+03,4.711537172383632424e+03,4.852119526643194149e+03,4.916062850510264980e+03,4.546135538400948462e+03,4.707812759745587755e+03,5.321841704314922026e+03,5.019458685309806242e+03,5.247983549609132751e+03,5.426229737812253916e+03,6.065517349050575831e+03,5.925002978113257086e+03,5.606101800837862356e+03,5.417645591054703800e+03,5.300594769272195663e+03,5.191822169297142864e+03,5.538253729625323103e+03,5.275709295261626721e+03,5.183367548658814485e+03,5.125676185789396186e+03,5.196107623247173251e+03,4.459985283419687221e+03,4.817646257354592308e+03,5.469560876182173160e+03,4.804793473574093696e+03,4.747529690020887756e+03,4.583457666698495814e+03,4.781118460506411793e+03,4.369269053832404097e+03,4.633257954890285873e+03,4.990726786488114158e+03,4.205562709222287594e+03,4.289367539586161911e+03,5.202514514658147164e+03,4.992233869400156436e+03,4.973613953051687531e+03,4.857883081141572802e+03,4.943789669583636169e+03,4.737409835794563151e+03,5.579991911412998888e+03,6.052661345007445561e+03,5.005197215531038637e+03,4.889231264448747424e+03,5.571460720085407047e+03,5.049253628607204519e+03,5.229850966339059596e+03,5.497544242845272493e+03,4.740855159004451707e+03
4.771325999647729986e+03,4.279053396181004246e+03,4.667055684639966785e+03,4.174401301147801860e+03,4.605879281988190996e+03,4.819932286016755825e+03,5.187937816948347063e+03,4.991326828758648844e+03,5.386376125278547988e+03,4.839694679985867879e+03,5.343840749585831873e+03,5.315098116555363958e+03,5.524966568196387016e+03,5.330467356679735531e+03,5.384171676603075866e+03,4.811697358851360150e+03,4.350628384680302588e+03,5.042262080624939699e+03,5.477956816479196277e+03,5.368769518238460478e+03,5.586095024715633372e+03,5.205952323921892457e+03,4.815387779828283783e+03,4.647100790526818855e+03,4.746839838203599356e+03,4.566192765304419481e+03,4.461066576050311596e+03,3.692627469477167324e+03,4.291763414984791780e+03,4.179359074374120610e+03,4.382370513449527607e+03,4.004112024102798387e+03,3.310964446913895245e+03,3.845465069895406486e+03,3.588274501061834599e+03,3.045015121526696930e+03,3.948269449791432635e+03,4.159594533563253208e+03,3.770356379867303076e+03,3.582222911961320278e+03,3.027745568642151738e+03,4.062164414194024175e+03,4.030961858319234125e+03,4.510533745963110960e+03,4.239586215163208180e+03,3.085922833362129950e+03,3.545084338633830157e+03,4.192227959467782057e+03,4.095883784219646259e+03,4.463788771395709773e+03,4.351935811309125711e+03,4.092477819775266653e+03,4.400564639516579518e+03,4.195834295809298965e+03,4.793472461385820679e+03,4.632818210137460483e+03,4.047936220462460369e+03,5.157703486705082469e+03,4.795190292596816107e+03,4.607537359437003943e+03,4.853616948767337817e+03,5.595139669029640572e+03,5.098130417037365987e+03,5.570125384513768950e+03,5.649721689423835414e+03,5.273690190591006285e+03,4.350031562672400469e+03,4.692538696272356901e+03,4.985565063295066466e+03,5.858768974093552970e+03,5.585424852281100357e+03,5.533633726168464818e+03,4.965800880291158137e+03,5.553693457720650258e+03,5.667222027797048213e+03,5.599202924858022925e+03,4.667788831099314848e+03,4.814223833790089884e+03,4.825762392609541166e+03,4.627517657844253335e+03,4.823454537722867826e+03,4.443497896547896744e+03,4.816457980443174165e+03,4.715333504220470786e+03,4.481685917686646462e+03,4.489776290840534784e+03,4.834235619209746801e+03,4.725023990095786758e+03,4.390009692027898382e+03,4.728137626254520910e+03,5.356538960759967267e+03,5.503723569030212275e+03,5.171240397391521583e+03,5.019797528500143926e+03,5.512206814225273774e+03,6.810125080914878708e+03,5.718856792268524259e+03,5.236674345050511874e+03,5.753321831997064692e+03,5.273083349988246482e+03
4.851670836716389204e+03,4.664697736779008665e+03,4.947610690100657848e+03,4.556506930919573279e+03,4.588742833292458272e+03,4.655563640725208643e+03,5.442746464854695660e+03,5.357803092746728908e+03,5.145792808648089704e+03,5.085042196277730909e+03,4.895547630699049478e+03,5.402082061751501897e+03,5.995837306207064103e+03,5.174416291961151728e+03,5.371906054042582582e+03,5.365846235382006853e+03,4.476062265709304484e+03,5.353063581765507479e+03,5.573429731781742703e+03,5.095019285527345346e+03,5.612183087915987016e+03,5.225600219664069300e+03,4.961200914024014310e+03,4.806347429197787278e+03,4.623793603013167740e+03,4.281773086877688002e+03,4.446374306692698156e+03,3.906471514241574368e+03,4.104578851134539036e+03,4.188712863900853336e+03,4.668922005739019369e+03,3.586413189260209947e+03,3.741466688176615207e+03,3.870142658062694863e+03,3.868282061874988358e+03,3.509172327562387636e+03,4.198266309710806127e+03,4.396829134862799947e+03,3.642297984792758143e+03,2.931991417069694762e+03,3.192045872804496867e+03,2.872721409896399109e+03,3.404765330296219872e+03,3.935173357278696130e+03,4.175083996825906979e+03,4.268004675088663134e+03,3.936285063500850811e+03,3.825340933090569251e+03,4.535440330584270669e+03,5.420036814962865719e+03,4.913628331960042487e+03,4.086272373682307716e+03,4.161213967860476259e+03,4.550619575213319877e+03,4.383562368430537390e+03,4.663914139538416748e+03,4.821016083296094621e+03,5.410828295061557583e+03,5.648958129372957046e+03,4.814998843663661319e+03,4.756301327625044905e+03,5.305677059320306398e+03,5.723230982344429322e+03,5.644177470591430392e+03,5.938840088838443990e+03,5.338651117449968297e+03,4.631442442379436216e+03,4.237258323086820383e+03,5.277195267563077323e+03,5.153974422576568031e+03,6.451584617474323750e+03,5.384920924375586765e+03,4.732913633545578705e+03,5.161151314563685446e+03,5.634296631413833893e+03,4.728093615998543100e+03,4.351391229117261901e+03,4.647747347702046682e+03,4.349316664367969679e+03,4.701979075083209864e+03,4.720972541897056544e+03,4.550542288910138268e+03,4.461985782128430401e+03,4.630997330522222910e+03,4.397279256017441185e+03,4.606952345058753963e+03,3.903994416663211268e+03,4.663848660864888188e+03,4.779456804988005388e+03,4.316152968549945399e+03,5.451829036706374609e+03,5.859972278897255819e+03,4.892300174737583802e+03,4.995865610035773898e+03,6.023743028760022753e+03,6.628258959705791312e+03,5.675357842434751547e+03,5.787649831660242853e+03,5.310295273742368408e+03,5.331175814458900277e+03
4.945786232415827726e+03,5.080169938914655177e+03,4.409565989188525236e+03,4.561701572352864787e+03,3.894369051654464783e+03,4.425224337335908785e+03,5.181562412549779765e+03,4.417013383236778282e+03,4.927896242264075227e+03,5.545368721008502689e+03,5.343141594787605754e+03,5.806769962137636867e+03,5.784621353557791736e+03,5.588007502912420023e+03,5.444889012926230862e+03,5.265426996675836563e+03,5.316243098824722438e+03,5.525098598964322264e+03,4.569390486098560359e+03,4.047105034896298548e+03,4.525835360572196805e+03,4.677286101216676798e+03,4.560301115914656293e+03,4.379695190815781643e+03,4.710071237271894461e+03,4.798106419314085542e+03,4.337593834964543930e+03,4.380809759493609818e+03,4.390975770817668490e+03,4.213497794155894553e+03,3.971510443017637044e+03,3.720408317401374006e+03,3.852158564680678865e+03,4.187156403628445332e+03,4.308356354909538823e+03,3.695063777062184727e+03,4.397958731432912828e+03,3.958850159381174763e+03,3.333120569439882729e+03,3.374451924714977849e+03,3.131839842626001882e+03,2.789410710943145205e+03,3.116397609881959852e+03,4.299232635257554648e+03,4.884727906060579699e+03,4.488483892103998187e+03,3.402805979387781917e+03,3.694899185860965190e+03,4.369822581198246553e+03,5.138723258748725129e+03,4.226998924146417266e+03,3.750735319647065808e+03,4.066442354197911754e+03,4.755972145222604013e+03,4.902412157210807891e+03,5.206247514663212314e+03,4.659765010039832305e+03,5.062194075092700587e+03,5.210694339551829216e+03,5.286318629408102424e+03,5.404570609152558973e+03,5.193595460586810077e+03,5.242807514137718499e+03,5.307326549402099772e+03,5.259802629084576438e+03,5.689661175627742523e+03,5.030349613533151569e+03,4.753518662903547011e+03,5.363708338800941419e+03,5.578888076943946544e+03,5.531378826711748843e+03,4.956024878552599148e+03,4.813563322143454570e+03,4.857727435114331456e+03,4.768400569949521923e+03,4.788304655474466927e+03,5.216341248981517310e+03,5.281751939188161487e+03,5.348371659109855500e+03,4.970306743328039374e+03,4.725683428321544852e+03,4.129911941651035704e+03,4.271616378534567957e+03,4.344145638193984269e+03,4.290780519267940690e+03,4.790162747013459011e+03,4.293496989701991879e+03,4.284880998125076076e+03,5.146251874976710496e+03,4.748485392408842017e+03,5.165639645059567556e+03,5.021727897044888778e+03,4.426474872658222921e+03,4.511522366591309037e+03,5.305921083666463346e+03,5.463462772176966610e+03,5.528248373625932800e+03,5.312502227066555861e+03,5.041144649491438940e+03,5.474116474386379195e+03
